UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0931827F,UNIVERSITE PARIS 8,4740 *,,26-I-1,MCF,Non,17,,,01/09/2024,22/02/2024,29/03/2024,"Philosophie politique moderne et contemporaine, entre histoire critique et géographie globale",SAINT-DENIS,
0134009M,UNIVERSITE AIX-MARSEILLE,1325 *,2116,26-I-1,MCF,Non,18,61,,01/09/2024,22/02/2024,29/03/2024,Informatique musicale et musicologie,AIX EN PROVENCE,S
0134009M,UNIVERSITE AIX-MARSEILLE,1329 *,creaMCF26.1n1,26-I-2,MCF,Non,18,71,7,01/09/2024,22/02/2024,29/03/2024,"Analyse et esthétique de l'art visuel (arts plastiques, cinéma)",AIX EN PROVENCE et  MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,1341 *,4670,26-I-1,MCF,Non,18,22,,01/09/2024,22/02/2024,29/03/2024,Histoire et sciences de l¿art,AIX EN PROVENCE,S
0134009M,UNIVERSITE AIX-MARSEILLE,1395 *,3113,26-I-1,MCF,Non,18,71,,01/09/2024,22/02/2024,29/03/2024,Fiction cinématographique : montage et post-production (pratique et théorie),AUBAGNE,S
0311383K,UNIVERSITE TOULOUSE 2,4744 *,,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Design,TOULOUSE,
0331766R,UNIVERSITE BORDEAUX MONTAIGNE,4398 *,,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Études théâtrales ¿ Dramaturgies contemporaines (textes et scènes ; théâtre/danse),PESSAC,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4388 *,0728,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Arts plastiques : Pratiques vidéoludiques hybridées,Montpellier,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4389 *,0235,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Histoire du cinéma,Montpellier,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4394 *,0739,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,"Cinéma et audiovisuel : histoires de création, créations de l'histoire",Montpellier,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4396 *,0312,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Ethnomusicologie et arts du spectacle,Montpellier,
0342490X,UNIVERSITE DE MONTPELLIER,184 *,-,26-I-1,MCF,Non,18,70,,01/09/2024,22/02/2024,29/03/2024,Arts plastiques (Site de Montpellier),Montpellier,
0370800U,UNIVERSITE DE TOURS,4676 *,0802,26-I-1,MCF,Non,18,22,,01/09/2024,22/02/2024,29/03/2024,Musiques contemporaines,TOURS,
0383546Y,UNIVERSITE GRENOBLE ALPES,269,38060,26-I-1,MCF,Non,18,,,01/10/2024,22/02/2024,29/03/2024,Scènes et écritures,Valence,
0442953W,NANTES UNIVERSITE,154 *,0795,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Musique et musicologie,Nantes,
0542493S,UNIVERSITE DE LORRAINE,1760 *,18-22MCF0363,26-I-1,MCF,Non,18,22,,01/09/2024,22/02/2024,29/03/2024,Musicologie histoire et édition,METZ,
0542493S,UNIVERSITE DE LORRAINE,1764 *,18MCF0060,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Musique populaire,NANCY,
0542493S,UNIVERSITE DE LORRAINE,1765 *,18MCF0085,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Formation des enseignants,MONTIGNY LES METZ,S
0542493S,UNIVERSITE DE LORRAINE,1766 *,18MCF0296,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Musicologie période romantique / classique,NANCY,
0542493S,UNIVERSITE DE LORRAINE,1767 *,18MCF0712,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Histoire et esthétique du théâtre,METZ,
0597239Y,UNIVERSITE DE LILLE,245 *,,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Danse : Lecture du geste ; pédagogie et recherche basées sur la pratique,Villeneuve d'Ascq,
0597239Y,UNIVERSITE DE LILLE,275 *,,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Théories et pratiques des arts de la scène,Villeneuve d'Ascq,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,180 *,MCF0005,26-I-2,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,"Enseignement pour  non-spécialistes. Le domaine musical sera abordé du point de vue historique, esthétique et sociologique dans une perspective de culture générale et de pratique pluridisciplinaire.",Clermont-Ferrand,
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4306 *,,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Musicologie et arts visuels,CAMPUS MOULIN A VENT PERPIGNAN,S
0673021V,UNIVERSITE DE STRASBOURG,4943 *,,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Design,Strasbourg,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4631 *,,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,"Études théâtrales (XX-XXIe siècles) : espaces, contextes, esthétiques","Campus Porte des Alpes, Bron",S
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4803 *,2177,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Sciences humaines appliquées à l¿art,Paris,
0751719L,UNIVERSITE PARIS 3 (SORBONNE NOUVELLE),4420 *,,26-I-1,MCF,Non,18,71,,01/09/2024,22/02/2024,29/03/2024,Cinématographies non-occidentales,"8, avenue de St Mande",S
0751719L,UNIVERSITE PARIS 3 (SORBONNE NOUVELLE),4430 *,,26-I-1,MCF,Non,18,71,,01/09/2024,22/02/2024,29/03/2024,Etudes patrimoniales et muséologie,"8, avenue de St Mande",S
0755890V,UNIVERSITE SORBONNE UNIVERSITE,531 *,,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Maître de conférences en éducation musicale,10 rue Molitor,
0772894C,UNIVERSITE GUSTAVE EIFFEL,110 *,,26-I-2,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Intermédialité et arts (XVIIIe-XXIe),CHAMPS-SUR-MARNE,
0860856N,UNIVERSITE DE POITIERS,4838 *,,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Esthetique du cinema et creation cinematographique,Poitiers/Angouleme,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4900 *,E2DE101586,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Cinéma et anthropologie visuelle,NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4903 *,0000,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Histoire et esthétique du théâtre,NANTERRE,
0931827F,UNIVERSITE PARIS 8,4741 *,,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,"Recherche-création en art et design, archéologie des médias",SAINT-DENIS,
0931827F,UNIVERSITE PARIS 8,4743 *,,26-I-1,MCF,Non,18,,,01/09/2024,22/02/2024,29/03/2024,Théâtres et pratiques culturelles hybrides,SAINT-DENIS,
0134009M,UNIVERSITE AIX-MARSEILLE,1374 *,6503,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,"Sociologie urbaine et de l¿habitat, vie locale, territoires en transition.",IUT,S
0134009M,UNIVERSITE AIX-MARSEILLE,1382 *,2789,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,"Sociologie de l¿environnement, mobilisations, engagements et expertises.",MARSEILLE ST CHARLES,S
0211237F,UNIVERSITE DE DIJON,4796 *,E000000750,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Sociologie quantitative,DIJON,S
0333298F,UNIVERSITE DE BORDEAUX,791 *,,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,"Sociologie - Comprendre, accompagner et dire les transitions environnementales et sociétalesNB : Mise en situation lors de l'audition",Campus victoire - Bordeaux,S
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4413 *,0348,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Sociologie des actions collectives et des discriminations socio-culturelles,Montpellier,
0350937D,UNIVERSITE RENNES 2,4496 *,0410,26-I-2,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Sociologie,RENNES,
0353074B,UNIVERSITE DE RENNES,104 *,MCF1340,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Les enseignements devront porter sur la compréhension de la structuration du champ de l'intervention sociale à partir d'une perspective de sociologie des organisations,Rennes,
0370800U,UNIVERSITE DE TOURS,4678 *,0942,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Sociologie de l¿éducation,TOURS,
0370800U,UNIVERSITE DE TOURS,4679 *,0680,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Sociologie de l¿engagement,TOURS,
0381912X,INP DE GRENOBLE,4245 *,0257,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Sociologie : transformations des mondes productifs et transitions socio-écologiques,GRENOBLE,
0421095M,UNIVERSITE DE SAINT-ETIENNE,4448 *,0840,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Sociologie du travail,SAINT-ETIENNE,S
0442953W,NANTES UNIVERSITE,179 *,0247,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,"Sociologie des sciences, des techniques et de leurs usages / sociaux, enjeux environnementaux.",Nantes,
0442953W,NANTES UNIVERSITE,180 *,0557,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,"Sociologie des institutions, des politiques et des pratiques culturelles.",Nantes,
0490769V,UNIV. ANGERS (IUT ANGERS),4540,PTMCF1264,26-I-1,MCF,Non,19,,,01/09/2024,19/02/2024,22/03/2024,Sociologie,CHOLET,
0511296G,UNIVERSITE DE REIMS,4577 *,,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,"Enseignant-chercheur en sociologie***Sociologie du travail, des politiques sociales et del'intervention sociale",REIMS,
0542493S,UNIVERSITE DE LORRAINE,1768 *,19MCF0616,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Sociologie des expertises citoyennes,METZ,
0640251A,UNIVERSITE DE PAU,4322,,26-I-1,MCF,Non,19,,,01/09/2024,02/02/2024,05/03/2024,"Sociologie de l'innovation (sociale,technique,environnementale) Licence 1 au Master 2. Coordination des projets de recherche et à exercer des responsabilités pédagogiques.",Pau,
0673021V,UNIVERSITE DE STRASBOURG,4944 *,,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,"Sociologie urbaine et rurale, développement des territoires transfrontaliers en Europe",Strasbourg,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4612 *,,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Recherche partagée et Éthique du Care,"Campus Porte des Alpes, Bron",S
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4298 *,0185,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Maître de conférences (H/F): Sociologie de la culture et de la socialisation,Lyon,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,526 *,,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Sociologie des inégalités,28 rue Serpente,
0755976N,UNIVERSITE PARIS CITE,430,9307,26-I-1,MCF,Non,19,,,01/09/2024,02/02/2024,06/03/2024,Sociologie des conflictualités sociales et théories critiques du pouvoir,Campus Grands Moulins,S
0755976N,UNIVERSITE PARIS CITE,446,8280,26-I-1,MCF,Non,19,,,01/09/2024,02/02/2024,06/03/2024,sociologie de la santé,Saint-Germain-des-Pres,S
0755976N,UNIVERSITE PARIS CITE,448,8281,26-I-1,MCF,Non,19,,,01/09/2024,02/02/2024,06/03/2024,Sociologie ¿ Méthodes quantitatives,Saint-Germain-des-Pres,S
0755976N,UNIVERSITE PARIS CITE,450,9439,26-I-1,MCF,Non,19,,,01/09/2024,02/02/2024,06/03/2024,Sociologie du travail et de l¿emploi,Saint-Germain-des-Pres,S
0755976N,UNIVERSITE PARIS CITE,460,9452,26-I-1,MCF,Non,19,,,01/09/2024,02/02/2024,06/03/2024,SOCIOLOGIE,MIRABEAU,S
0761904G,UNIVERSITE DE ROUEN,4733 *,,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,"Politiques, Institutions, Pratiques culturelles",Mont-Saint-Aignan,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4333 *,,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Méthodes quantitatives ¿ Sociologie de la santé,GUYANCOURT,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4334 *,,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,"Travail, organisation, numérique",GUYANCOURT,
0811293R,INSTITUT NATIONAL UNIV. D'ALBI,4181 *,,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Sociologie urbaine et des territoires,ALBI,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4926 *,E2DE101606,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Sociologie du travail et de ses institutions,NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4932 *,0000,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Sociologie générale et méthodes des sciences sociales,NANTERRE,
0931238R,UNIVERSITE PARIS 13,4577 *,1306,26-I-1,MCF,Non,19,,,01/09/2024,22/02/2024,29/03/2024,Sociologie de la santé,Villetaneuse,
0134009M,UNIVERSITE AIX-MARSEILLE,1327 *,4194,26-I-1,MCF,Non,20,,,01/09/2024,22/02/2024,29/03/2024,Anthropologie de l¿Asie du Sud-Est,AIX EN PROVENCE,S
0333298F,UNIVERSITE DE BORDEAUX,793 *,891,26-I-1,MCF,Non,20,,,01/09/2024,22/02/2024,29/03/2024,Anthropologie générale - Anthropologie politique - Asie du Sud-Est,Campus victoire - Bordeaux,S
0370800U,UNIVERSITE DE TOURS,4680 *,1095,26-I-1,MCF,Non,20,,,01/09/2024,22/02/2024,29/03/2024,Anthropologie de l¿environnement,TOURS,S
0490970N,UNIVERSITE D'ANGERS,4517,PTMCF1464,26-I-1,MCF,Non,20,,,01/09/2024,19/02/2024,22/03/2024,Anthropologie en tourisme,ANGERS,
0597239Y,UNIVERSITE DE LILLE,251 *,,26-I-1,MCF,Non,20,,,01/09/2024,22/02/2024,29/03/2024,Anthropologie économique et du développement,Villeneuve d'ascq,
0673021V,UNIVERSITE DE STRASBOURG,4945 *,,26-I-1,MCF,Non,20,,,01/09/2024,22/02/2024,29/03/2024,Anthropologie de la globalisation,Strasbourg,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4613 *,,26-I-1,MCF,Non,20,,,01/09/2024,22/02/2024,29/03/2024,"Anthropologie générale, écriture multimédia, interdisciplinarité","Campus Porte des Alpes, Bron",S
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4813 *,2269,26-I-1,MCF,Non,20,,,01/09/2024,22/02/2024,29/03/2024,"Archéologie des Basses et Hautes terres (Andes et bassin amazonien) et de la côte Pacifique de l'Amérique du Sud, de l'Holocène à la période du contact",Paris,
0801344B,UNIVERSITE D'AMIENS,4691 *,,26-I-1,MCF,Non,20,,,01/09/2024,22/02/2024,29/03/2024,ANTHROPOLOGIE,CAMPUS CITADELLE,
0931827F,UNIVERSITE PARIS 8,4738 *,,26-I-1,MCF,Non,20,19,,01/09/2024,22/02/2024,29/03/2024,"Socio-anthropologie de l¿Europe : territoires, institutions et circulations",SAINT-DENIS,
0141408E,UNIVERSITE DE CAEN,4678 *,,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Archéologie médiévale métropolitaine,CAEN,
0251215K,UNIVERSITE DE BESANCON,4766 *,0173,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,"Histoire de l art et archéologie, mondes gréco-romains",Besancon,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4518 *,2100MCF1397,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,"histoire du premier Moyen Âge occidental, VIIIème-XIIème siècle ; histoire maritime et urbaine du Moyen Âge atlantique ; Bretagne",Quimper et Brest,
0331766R,UNIVERSITE BORDEAUX MONTAIGNE,4404 *,,26-I-2,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire médiévale,PESSAC,
0333296D,ESPE ACADEMIE BORDEAUX,827 *,,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire ancienne,INSPE Academie Bordeaux - Site Gironde,S
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4406 *,0498,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Archéologie et histoire de l'art des mondes grecs,Montpellier,
0350937D,UNIVERSITE RENNES 2,4491 *,0492,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire grecque,Rennes,
0442953W,NANTES UNIVERSITE,150 *,0786,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Maitre de conférences en Histoire de l'art médiéval du monde latin et/ou byzantin.,Nantes,
0597239Y,UNIVERSITE DE LILLE,265 *,,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire Médiévale: Europe du Nord-Ouest (Xe-XVe siècles),Villeneuve d'Ascq,
0597239Y,UNIVERSITE DE LILLE,268 *,,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Protohistoire européenne,Villeneuve d'Ascq,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,179 *,MCF1157,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Pratiques sociales et culturelles. Histoire de l'Occident médiéval (Xie-XVe siècle).,Clermont-Ferrand,
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4307 *,,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Maître de conférences Histoire Médiévale ¿ (Xe-XVe s.),CAMPUS MOULIN A VENT PERPIGNAN,S
0673021V,UNIVERSITE DE STRASBOURG,4946 *,,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire grecque et romaine,Strasbourg,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4468 *,,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire du Moyen Âge occidental (Xe-XIVe siècle),Lyon,
0720916E,UNIVERSITE DU MANS,4429 *,2100MCF0448,26-I-2,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire médiévale,LE MANS,S
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4814 *,1857,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,"Conservation-Restauration des Biens Culturels - Spécialité ""objets tri-dimensionnels""",Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4817 *,2268,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire de l¿empire byzantin (VIe-XVe siècle),Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4818 *,1865,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,"Histoire politique et sociale (France, XIVe-XVe siècle)",Paris,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,536 *,,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Egyptologie,Sorbonne,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,537 *,,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire romaine,"Sorbonne, Serpente, Clignancourt",
0801344B,UNIVERSITE D'AMIENS,4677 *,,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,HISTOIRE DE L'ART DU MOYEN AGE,AMIENS  rue des Teinturiers,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4927 *,E2DE101664,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,"Histoire grecque antiqueNiveaux d¿enseignement : Licence, MasterUnité de Recherche : UMR 7041 ArScAn, équipe ESPRI-LIMC.",NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4928 *,E2DE106651,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,"Histoire du monde romain des Flaviens au Ve siècleNiveaux d¿enseignement : Licence et MasterUnité de Recherche : UMR 7041 ArScAn, équipe THEMAM",NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4929 *,E2DE101671,26-I-1,MCF,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire de l¿art et archéologie de Rome et du monde romain (IIesiècle av.-IIIe siècle apr. J.-C.),NANTERRE,
0062205P,UNIVERSITE COTE D'AZUR,229 *,22MCF0087,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire contemporaine du Maghreb (XIXe-XXe siècle),NICE,
0141408E,UNIVERSITE DE CAEN,4674 *,,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire sociale et culturelle, XVIIe-XVIIIe siècles",CAEN,
0251215K,UNIVERSITE DE BESANCON,4767 *,0879,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire de l art du XIXe siècle,Besancon,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4519 *,2200MCF0384,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire moderne : sociétés et constructions politiques de la façade atlantique européenne (fin XVème-déb.XIXème s),Brest et Quimper,
0310133B,I.E.P DE TOULOUSE,4038 *,,33,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire politique contemporaine,21 allee de Brienne -Toulouse,S
0311383K,UNIVERSITE TOULOUSE 2,4745 *,,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire de la Révolution française - fin XVIIIème début XIXème siècle,TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4746 *,,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire de la Méditerranée, XVIè - XVIIIème siècle (France mérionale, Espagne, Péninsule italienne).",TOULOUSE,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4402 *,0733,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire politique à l'époque moderne (France, Europe, Monde)",Montpellier,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4403 *,0734,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire moderne: première modernité,Montpellier,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4405 *,0413,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire de l'art des temps modernes: peinture, arts graphiques et patrimoine, XVIIe-XVIIIe s.",Montpellier,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4407 *,0372,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire de l'art contemporain du 20ème siècle,Montpellier,
0350937D,UNIVERSITE RENNES 2,4500 *,0455,26-I-1,MCF,Non,22,21,,01/09/2024,22/02/2024,29/03/2024,Histoire des arts non-européens (XIIIe-XIXe siècles),Rennes,
0350937D,UNIVERSITE RENNES 2,4501 *,0575,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire de l'art moderne, sauf architecture (XVIe-XVIIIe siècles)",Rennes,
0370800U,UNIVERSITE DE TOURS,4682 *,0809,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire contemporaine : conflits, guerres et sociétés (milieu du XIXe-milieu du XXe siècle)",TOURS,
0421095M,UNIVERSITE DE SAINT-ETIENNE,4449 *,0440,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire moderne et études patrimoniales,SAINT-ETIENNE,S
0490970N,UNIVERSITE D'ANGERS,4518,PTMCF1463,26-I-1,MCF,Non,22,,,01/09/2024,19/02/2024,22/03/2024,Histoire du Tourisme,ANGERS,
0542493S,UNIVERSITE DE LORRAINE,1771 *,22MCF0667,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire moderne, 2e modernité - Révolutions",METZ,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4244 *,ETP_0530,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire moderne,Lorient,
0595964M,UNIVERSITE DU LITTORAL,4376 *,,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire contemporaine XIXe-XXIe s. Histoire sociale et économique. Histoire maritime,Boulogne sur Mer,
0595964M,UNIVERSITE DU LITTORAL,4382 *,,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Enseignement en tourisme, culture et communication.Poste avec responsabilité administrative: encadrement des projets et associations des étudiants.Recherche tournée vers le tourisme et le patrimoine.",Dunkerque,
0597239Y,UNIVERSITE DE LILLE,246 *,,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire moderne : première modernité, humanités numériques",Villeneuve d'Ascq,
0597239Y,UNIVERSITE DE LILLE,249 *,,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire de l'art moderne,Villeneuve d'Ascq,
0673021V,UNIVERSITE DE STRASBOURG,4947 *,,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire moderne XVIe-XVIIe siècles,Strasbourg,
0681166Y,UNIVERSITE DE MULHOUSE,4347 *,22 MCF 0594,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire de l¿art et du patrimoine,FSESJ,
0690173N,I.E.P DE LYON,4092 *,MC,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire politique des monde arabes de la fin du XIXe siècle au début du XXIe siècle,Institut d'Etudes Politiques de Lyon,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4812 *,4179,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire de l'art contemporain et globalisation,Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4815 *,2257,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire de l'art de 1950 à nos jours,Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4816 *,1877,26-I-1,MCF,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire de la première modernité, vers 1480-vers 1620",Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4820 *,2142,26-I-1,MCF,Non,22,71,,01/09/2024,22/02/2024,29/03/2024,"Histoire, radio et nouveaux médias",Paris,
